,New_Client_Id_Client,PURCHASE_DATE,sending_date_group,rel_date_group,answer_date
212207,342304.0,2021-12-20,2021-12-22,,
5556,342308.0,2020-06-08,2020-06-18,2020-06-23,
212208,342309.0,2022-09-10,2022-09-11,,
212209,342310.0,2020-09-28,2020-09-29,,2020-09-29
212210,342310.0,2021-10-06,2021-10-07,,
212211,342311.0,2019-09-22,2019-10-03,,
212212,342312.0,2019-02-16,2019-02-26,,2019-02-26
5557,342320.0,2021-11-20,2021-12-07,2021-12-13,
212213,342326.0,2022-01-16,2022-01-19,,
212214,342326.0,2022-06-25,2022-07-01,,
212215,342326.0,2023-02-05,2023-02-11,,
212216,342327.0,2022-01-24,2022-01-30,,
212217,342328.0,2020-11-03,2020-11-13,,
5558,342331.0,2019-02-04,2019-02-06,2019-02-12,
212218,342331.0,2019-05-23,2019-05-24,,
212219,342334.0,2020-07-10,2020-07-11,,
212220,342334.0,2023-07-12,2023-07-18,,
212221,342340.0,2019-05-23,2019-05-24,,
212222,342342.0,2020-08-03,2020-08-06,,
212223,342343.0,2022-06-29,2022-07-05,,
212224,342343.0,2022-11-09,2022-11-15,,
212225,342344.0,2022-06-05,2022-06-06,,
212226,342345.0,2021-04-20,2021-05-17,,
212227,342345.0,2021-05-07,2021-05-17,,
212228,342346.0,2021-10-04,2021-10-07,,
212229,342350.0,2022-05-19,2022-05-21,,
212230,342352.0,2023-06-14,2023-06-20,,
212231,342353.0,2019-08-17,2019-08-22,,
212232,342353.0,2020-09-28,2020-09-29,,
212233,342353.0,2021-10-30,2021-11-01,,
212234,342354.0,2019-01-02,2019-01-03,,
212235,342354.0,2019-07-31,2019-08-01,,
212236,342354.0,2021-10-20,2021-10-22,,
212237,342356.0,2020-01-26,2020-01-30,,2020-01-31
212238,342356.0,2020-07-26,2020-07-27,,
212239,342356.0,2022-03-04,2022-03-10,,
212240,342363.0,2021-10-29,2021-10-31,,
212241,342365.0,2019-12-26,2019-12-27,,
212242,342366.0,2019-07-19,2019-07-21,,
212243,342369.0,2021-02-08,2021-02-18,,
212244,342371.0,2022-11-19,2022-11-25,,
212245,342376.0,2020-10-04,2020-10-06,,
212246,342394.0,2019-01-03,2019-01-04,,
5559,342394.0,2021-12-20,2021-12-22,2021-12-26,
212247,342396.0,2019-05-29,2019-05-30,,2019-05-30
212248,342397.0,2021-02-06,2021-02-09,,
212249,342398.0,2020-09-12,2020-09-13,,
212250,342399.0,2019-08-03,2019-08-04,,
212251,342399.0,2020-02-01,2020-02-06,,
212252,342399.0,2020-08-29,2020-08-30,,
212253,342399.0,2023-02-10,2023-02-16,,
212254,342400.0,2020-08-11,2020-08-21,,
212255,342400.0,2022-11-10,2022-11-16,,
212256,342402.0,2018-11-02,2018-11-03,,
212258,342402.0,2019-09-24,2019-09-26,,
212257,342402.0,2021-10-15,2021-10-16,,
212259,342403.0,2023-07-03,2023-07-05,,
212260,342406.0,2020-12-30,2021-01-02,,2021-01-03
212261,342406.0,2021-10-03,2021-10-04,,
212262,342409.0,2022-12-17,2023-01-10,,
212263,342409.0,2022-12-24,2023-01-10,,
212264,342409.0,2022-12-28,2023-01-10,,
212265,342409.0,2023-02-04,2023-02-11,,
212266,342409.0,2023-02-05,2023-02-11,,
212267,342409.0,2023-04-07,2023-04-13,,
212268,342409.0,2023-06-19,2023-06-25,,
212269,342409.0,2023-07-20,2023-07-27,,
212270,342413.0,2018-10-06,2018-10-07,,
212271,342413.0,2019-04-04,2019-04-05,,
212272,342413.0,2019-05-17,2019-05-22,,
212273,342413.0,2020-07-11,2020-07-12,,
212274,342413.0,2022-01-14,2022-01-21,,
212275,342417.0,2018-11-06,2018-11-08,,2018-11-08
212276,342417.0,2019-02-04,2019-02-15,,
212277,342418.0,2018-09-21,2018-09-22,,2018-09-22
212278,342418.0,2018-09-28,2018-10-24,,
5560,342418.0,2018-11-08,2018-11-25,2018-11-30,
5561,342418.0,2018-11-23,2018-11-25,2018-11-30,
212279,342418.0,2019-01-02,2019-01-03,,2019-01-03
212280,342418.0,2019-09-27,2019-09-28,,2019-09-28
212281,342418.0,2020-08-01,2020-08-02,,
212282,342418.0,2021-11-11,2021-11-13,,2021-11-13
212283,342418.0,2022-01-10,2022-01-16,,
212284,342418.0,2022-06-09,2022-06-15,,2022-06-15
212285,342418.0,2022-12-20,2022-12-26,,2022-12-26
212286,342418.0,2023-07-14,2023-07-21,,
212287,342419.0,2021-03-19,2021-03-25,,
212288,342423.0,2019-05-10,2019-05-22,,
212289,342430.0,2020-09-18,2020-10-06,,
212290,342430.0,2021-09-17,2021-09-18,,
212291,342441.0,2020-12-19,2020-12-20,,
5562,342441.0,2021-12-20,2021-12-22,2021-12-26,
212292,342447.0,2021-12-14,2021-12-15,,
212293,342448.0,2020-01-04,2020-01-09,,
212294,342450.0,2022-01-28,2022-01-29,,
212295,342454.0,2021-05-07,2021-05-23,,
212296,342467.0,2020-05-28,2020-05-29,,
212297,342467.0,2023-06-20,2023-06-26,,
212298,342470.0,2019-05-18,2019-05-28,,
212299,342470.0,2019-07-09,2019-07-20,,2019-07-21
212300,342471.0,2019-02-03,2019-02-15,,
212301,342480.0,2020-10-01,2020-10-11,,
212302,342481.0,2021-02-23,2021-02-24,,
212303,342481.0,2021-05-10,2021-05-20,,
212304,342481.0,2022-09-24,2022-09-30,,
212305,342481.0,2022-12-04,2022-12-10,,
212306,342488.0,2018-10-20,2018-10-21,,
212307,342488.0,2019-01-03,2019-01-04,,
212308,342488.0,2020-08-07,2020-08-08,,
212309,342488.0,2022-06-15,2022-06-21,,
212310,342494.0,2021-01-20,2021-02-04,,
212311,342494.0,2021-01-25,2021-02-04,,
212312,342494.0,2022-01-25,2022-01-31,,
212313,342494.0,2023-05-01,2023-05-07,,
212314,342499.0,2021-12-28,2021-12-30,,
212315,342500.0,2022-04-23,2022-04-29,,
212316,342502.0,2020-02-09,2020-02-10,,
212317,342503.0,2020-01-10,2020-01-14,,
212318,342503.0,2020-07-29,2020-07-30,,
212319,342506.0,2020-10-16,2020-10-17,,
212320,342509.0,2019-11-21,2019-12-01,,
212321,342515.0,2019-07-06,2019-07-16,,2019-07-16
212322,342515.0,2021-01-22,2021-02-04,,2021-02-05
212323,342515.0,2021-02-26,2021-03-08,,2022-02-25
212324,342515.0,2021-10-19,2021-10-29,,
212325,342515.0,2022-02-14,2022-02-20,,
212326,342515.0,2023-05-05,2023-05-11,,
212327,342516.0,2021-03-10,2021-03-11,,
212328,342517.0,2019-03-27,2019-04-11,,
212329,342519.0,2019-05-20,2019-05-22,,
212330,342520.0,2020-08-06,2020-08-07,,
212331,342523.0,2019-01-19,2019-01-20,,
212332,342523.0,2020-09-28,2020-09-29,,
212333,342523.0,2020-12-05,2020-12-07,,
212334,342524.0,2021-10-28,2021-10-29,,
212335,342526.0,2022-04-12,2022-04-27,,
212336,342527.0,2018-11-28,2018-11-30,,
212337,342528.0,2018-11-17,2018-11-20,,
212338,342528.0,2019-12-17,2019-12-24,,
212339,342530.0,2019-01-04,2019-01-05,,
212340,342530.0,2020-10-29,2020-10-30,,
212341,342533.0,2020-03-12,2020-03-14,,
212342,342536.0,2019-12-19,2019-12-24,,
212343,342538.0,2022-06-17,2022-07-06,,
212344,342539.0,2020-01-13,2020-01-14,,
212345,342539.0,2023-01-13,2023-01-19,,
212346,342540.0,2021-01-11,2021-01-21,,
212347,342544.0,2018-10-25,2018-10-27,,
212348,342544.0,2019-04-05,2019-04-06,,
212349,342544.0,2020-03-12,2020-03-14,,
212350,342544.0,2020-10-08,2020-10-09,,
212351,342548.0,2022-05-14,2022-05-20,,
212352,342548.0,2022-07-07,2022-07-13,,
212353,342548.0,2022-11-04,2022-11-10,,
212354,342548.0,2023-08-04,2023-08-10,,
212355,342552.0,2019-11-19,2019-11-29,,2019-11-30
212356,342553.0,2022-07-12,2022-07-18,,
212357,342556.0,2020-12-28,2020-12-29,,
212358,342559.0,2018-10-30,2018-10-31,,2018-11-02
212359,342559.0,2018-11-24,2018-12-11,,
212360,342559.0,2021-10-23,2021-10-25,,2021-10-28
212361,342559.0,2022-04-16,2022-04-22,,2023-01-21
212362,342559.0,2023-01-15,2023-01-21,,
212363,342559.0,2023-04-08,2023-04-14,,
212364,342560.0,2019-05-09,2019-05-23,,
212365,342562.0,2018-12-20,2019-01-03,,
212366,342562.0,2019-01-31,2019-02-12,,
212367,342567.0,2021-12-29,2022-01-16,,
212368,342569.0,2021-01-09,2021-01-11,,
212369,342569.0,2022-08-18,2022-08-24,,
212370,342570.0,2020-08-26,2020-09-05,,
212371,342578.0,2023-08-22,2023-08-28,,
5563,342580.0,2020-11-16,2020-11-26,2020-12-01,
212372,342584.0,2022-10-22,2022-10-25,,
212373,342586.0,2020-12-30,2021-01-09,,
212374,342586.0,2021-11-09,2021-11-19,,
212375,342586.0,2022-12-05,2022-12-11,,
212376,342588.0,2020-05-13,2020-05-26,,
212377,342589.0,2020-01-03,2020-01-09,,
212378,342589.0,2020-09-01,2020-09-02,,
212379,342599.0,2019-01-26,2019-01-29,,
212380,342603.0,2023-04-13,2023-04-19,,
212381,342604.0,2022-01-16,2022-01-19,,
212382,342605.0,2021-01-09,2021-01-22,,
212383,342605.0,2022-05-27,2022-06-02,,
212384,342606.0,2021-03-03,2021-03-04,,2021-03-04
212385,342607.0,2021-08-18,2021-09-06,,
212386,342611.0,2020-08-01,2020-08-02,,
212387,342615.0,2021-12-13,2021-12-23,,
212388,342618.0,2018-10-09,2018-10-10,,
212389,342618.0,2020-12-15,2020-12-16,,
212390,342618.0,2021-12-10,2021-12-11,,
212391,342618.0,2022-11-03,2022-11-09,,
212392,342618.0,2022-12-08,2022-12-14,,
212393,342618.0,2023-06-20,2023-06-26,,
212394,342626.0,2021-01-23,2021-01-24,,
212395,342632.0,2021-01-30,2021-02-04,,
212396,342634.0,2020-12-03,2020-12-13,,
212397,342634.0,2021-03-22,2021-04-01,,
212398,342634.0,2021-11-03,2021-11-13,,
212399,342641.0,2022-08-31,2022-09-06,,
212400,342642.0,2020-07-29,2020-08-05,,2020-08-05
212401,342642.0,2021-08-25,2021-08-26,,
212402,342642.0,2021-10-26,2021-10-29,,
212403,342642.0,2022-02-25,2022-03-03,,
212404,342643.0,2020-01-18,2020-01-29,,
212405,342644.0,2019-02-02,2019-02-03,,
212406,342645.0,2019-08-13,2019-08-21,,
212407,342647.0,2020-07-15,2020-07-16,,
212408,342648.0,2022-07-15,2022-07-24,,
212409,342648.0,2022-07-18,2022-07-24,,
212410,342648.0,2022-07-19,2022-07-24,,
212411,342656.0,2019-05-18,2019-05-23,,
212412,342658.0,2022-02-17,2022-02-24,,
212413,342658.0,2022-02-18,2022-02-24,,
212414,342660.0,2020-01-03,2020-01-09,,
212415,342660.0,2020-10-29,2020-10-30,,
212416,342665.0,2020-01-23,2020-01-24,,2020-01-24
212417,342665.0,2020-06-19,2020-06-20,,
212418,342665.0,2020-10-07,2020-10-08,,
212419,342665.0,2021-09-03,2021-09-04,,
5564,342665.0,2021-12-03,2021-12-08,2021-12-13,
212420,342665.0,2022-12-14,2022-12-20,,
212421,342667.0,2021-02-01,2021-02-16,,
212422,342675.0,2020-01-25,2020-01-30,,
212423,342679.0,2020-06-23,2020-07-03,,
212424,342681.0,2021-01-26,2021-02-13,,
212425,342681.0,2021-02-03,2021-02-13,,
212426,342681.0,2022-01-24,2022-01-30,,
212427,342683.0,2019-12-07,2019-12-10,,
212428,342693.0,2019-01-11,2019-01-12,,
212429,342697.0,2020-12-14,2020-12-18,,
212430,342697.0,2020-12-17,2020-12-18,,
212432,342697.0,2021-12-20,2021-12-22,,
212431,342697.0,2023-01-11,2023-01-17,,
212433,342698.0,2021-12-31,2022-01-14,,2022-12-16
212434,342698.0,2022-01-08,2022-01-14,,2022-12-16
212435,342698.0,2022-12-10,2022-12-16,,
212436,342702.0,2020-10-27,2020-11-06,,
212437,342703.0,2020-10-22,2020-11-01,,
5565,342704.0,2019-09-01,2019-09-18,2019-09-23,
212438,342706.0,2021-12-28,2022-01-04,,
212439,342706.0,2022-11-08,2022-11-14,,
212440,342708.0,2021-03-02,2021-03-21,,
212441,342708.0,2021-03-20,2021-03-21,,
212442,342715.0,2020-06-26,2020-06-27,,2020-06-27
212443,342715.0,2022-04-16,2022-04-22,,
5566,342716.0,2019-07-26,2019-07-27,2019-08-01,
212444,342722.0,2019-11-27,2019-11-28,,
212445,342729.0,2018-12-29,2019-01-04,,
212446,342729.0,2019-08-11,2019-08-16,,
212447,342732.0,2018-11-27,2018-11-30,,
212448,342732.0,2020-01-25,2020-01-29,,
212449,342732.0,2020-01-27,2020-01-29,,
212450,342732.0,2020-09-08,2020-09-09,,
212451,342737.0,2019-01-19,2019-01-21,,
212452,342737.0,2019-04-19,2019-04-20,,
212453,342737.0,2019-04-30,2019-05-22,,
212454,342737.0,2020-06-20,2020-06-21,,
212455,342737.0,2020-12-24,2020-12-26,,
212456,342737.0,2021-09-18,2021-09-19,,
212457,342737.0,2023-06-24,2023-06-30,,
212458,342737.0,2023-07-28,2023-08-03,,
212459,342738.0,2021-10-26,2021-10-29,,
5567,342739.0,2019-07-18,2019-07-28,2019-08-01,
212460,342739.0,2021-02-09,2021-02-19,,
212461,342740.0,2020-12-15,2020-12-26,,
212462,342740.0,2022-06-30,2022-07-06,,
212463,342740.0,2022-12-16,2022-12-22,,
212464,342746.0,2020-12-03,2020-12-13,,
212465,342756.0,2021-01-09,2021-01-11,,
212466,342758.0,2021-02-19,2021-02-20,,
212467,342761.0,2020-07-02,2020-07-12,,
212468,342765.0,2022-01-23,2022-01-24,,
212469,342772.0,2020-01-14,2020-01-18,,
212470,342772.0,2021-05-07,2021-05-17,,
212471,342772.0,2023-08-15,2023-08-22,,
212472,342776.0,2020-09-11,2020-09-12,,
212473,342780.0,2019-03-29,2019-03-31,,
212474,342780.0,2019-03-30,2019-03-31,,
212475,342780.0,2020-02-14,2020-02-15,,
212476,342786.0,2022-10-24,2022-11-09,,
212477,342787.0,2020-09-09,2020-09-10,,
212478,342790.0,2019-06-26,2019-06-27,,
212479,342791.0,2020-10-28,2020-11-07,,2020-11-07
212480,342798.0,2020-07-21,2020-07-23,,
212481,342800.0,2020-09-05,2020-09-06,,
212482,342801.0,2019-06-05,2019-06-06,,2019-06-06
5568,342801.0,2019-08-03,2019-08-16,2019-08-21,
212483,342802.0,2022-06-02,2022-06-08,,
212484,342804.0,2019-05-04,2019-05-08,,
212485,342806.0,2021-01-26,2021-01-27,,
212486,342808.0,2020-10-26,2020-10-27,,
212487,342810.0,2021-02-20,2021-02-22,,
212488,342810.0,2022-10-15,2022-10-21,,
212489,342811.0,2018-12-22,2019-01-03,,
212490,342811.0,2023-07-01,2023-07-07,,
212491,342816.0,2018-12-07,2018-12-11,,
212492,342816.0,2018-12-08,2018-12-11,,
212493,342816.0,2019-01-09,2019-01-12,,
212494,342816.0,2020-10-25,2020-10-27,,
212495,342816.0,2021-12-11,2021-12-23,,
212496,342816.0,2022-06-24,2022-06-30,,
212497,342816.0,2023-01-07,2023-01-13,,
212498,342820.0,2019-06-20,2019-06-27,,
212499,342824.0,2022-12-13,2022-12-19,,
212500,342824.0,2023-04-10,2023-04-16,,
212501,342825.0,2022-01-13,2022-01-14,,
212502,342825.0,2022-01-26,2022-02-01,,
212503,342825.0,2022-06-23,2022-06-29,,
212504,342830.0,2022-07-04,2022-07-10,,
212505,342835.0,2021-12-23,2021-12-30,,
212506,342836.0,2022-08-22,2022-08-23,,
212507,342837.0,2019-01-31,2019-02-01,,
212508,342839.0,2020-02-01,2020-02-11,,
212509,342839.0,2021-05-11,2021-05-21,,
212510,342840.0,2018-12-23,2019-01-03,,
212511,342840.0,2019-05-08,2019-05-22,,
212512,342842.0,2022-01-08,2022-01-16,,
212513,342843.0,2019-11-23,2019-12-05,,
212514,342843.0,2021-08-18,2021-08-24,,
212515,342843.0,2023-02-01,2023-02-07,,
212516,342848.0,2023-06-21,2023-06-27,,
212517,342859.0,2020-12-28,2020-12-29,,
212518,342865.0,2019-07-07,2019-07-08,,
212519,342871.0,2018-11-03,2018-11-04,,
212520,342871.0,2023-05-06,2023-05-12,,
212521,342873.0,2018-11-30,2018-12-02,,2018-12-02
212522,342877.0,2021-09-16,2021-09-17,,2021-09-20
212523,342878.0,2019-05-29,2019-05-30,,
212524,342882.0,2020-05-29,2020-05-30,,
212525,342883.0,2018-10-29,2018-10-31,,2018-10-31
212526,342885.0,2023-07-06,2023-07-12,,
212527,342891.0,2019-09-24,2019-09-26,,
212528,342893.0,2021-01-20,2021-01-30,,2021-01-30
212529,342893.0,2022-01-27,2022-02-02,,
212530,342893.0,2022-10-10,2022-10-16,,2022-10-18
212531,342893.0,2023-05-09,2023-05-15,,
212532,342896.0,2019-01-12,2019-01-16,,
212533,342896.0,2019-04-13,2019-04-15,,
212534,342897.0,2022-01-23,2022-01-24,,
212535,342902.0,2018-11-08,2018-11-10,,
212536,342902.0,2020-12-08,2020-12-09,,
212537,342907.0,2018-12-19,2019-01-03,,2019-01-05
212538,342907.0,2019-06-19,2019-06-20,,
212539,342913.0,2022-11-21,2022-12-06,,
212540,342919.0,2021-02-25,2021-02-26,,
212541,342919.0,2021-09-16,2021-09-17,,
212542,342924.0,2019-06-06,2019-06-07,,
212543,342928.0,2020-07-11,2020-07-22,,
212544,342928.0,2020-09-04,2020-09-14,,
5569,342930.0,2021-03-05,2021-03-15,2021-03-22,
5570,342930.0,2021-03-12,2021-03-15,2021-03-22,
212545,342932.0,2020-11-18,2020-11-30,,
212546,342935.0,2018-09-15,2018-10-03,,
212547,342935.0,2018-10-18,2018-11-04,,
212548,342935.0,2019-05-11,2019-05-22,,
212553,342935.0,2019-09-12,2019-09-18,,
212549,342935.0,2020-05-22,2020-05-23,,
212550,342935.0,2020-09-15,2020-09-16,,
212551,342935.0,2020-12-01,2020-12-02,,
212552,342935.0,2021-10-08,2021-10-09,,
212554,342936.0,2020-10-28,2020-10-30,,
212555,342937.0,2018-11-12,2018-11-13,,2018-11-14
212556,342937.0,2019-07-18,2019-07-20,,2019-07-22
212557,342937.0,2020-07-03,2020-07-04,,
212558,342940.0,2020-07-13,2020-07-23,,
212559,342946.0,2018-11-05,2018-11-06,,
212560,342946.0,2020-10-27,2020-10-28,,2020-10-28
212561,342951.0,2020-06-04,2020-06-05,,
212562,342955.0,2022-06-27,2022-07-13,,
212563,342957.0,2021-12-07,2021-12-08,,
212564,342959.0,2019-10-05,2019-10-08,,
212565,342961.0,2021-12-04,2021-12-08,,
212566,342963.0,2022-04-13,2022-04-14,,
212567,342971.0,2020-05-22,2020-05-23,,
212568,342973.0,2022-01-13,2022-01-14,,
212569,342974.0,2020-07-16,2020-07-17,,2020-07-21
212570,342974.0,2020-10-21,2020-10-22,,2020-10-26
212571,342974.0,2020-11-12,2020-11-24,,2020-11-24
212572,342974.0,2021-01-25,2021-02-04,,2021-02-04
212573,342976.0,2019-09-14,2019-09-18,,
212574,342979.0,2019-04-20,2019-04-22,,
212575,342980.0,2021-11-05,2021-11-06,,
212576,342981.0,2021-10-01,2021-10-02,,
212577,342982.0,2020-03-14,2020-03-24,,
212578,342987.0,2021-02-11,2021-02-26,,
212579,342989.0,2023-04-22,2023-04-28,,
212580,342990.0,2020-07-11,2020-07-12,,
212581,342991.0,2020-12-26,2020-12-28,,
212582,342994.0,2019-11-30,2019-12-01,,
212583,342999.0,2019-01-13,2019-01-16,,
212584,343010.0,2022-12-08,2022-12-14,,
212585,343014.0,2021-10-09,2021-10-10,,
212586,343014.0,2023-05-08,2023-05-14,,
212587,343014.0,2023-06-17,2023-06-23,,
212588,343019.0,2018-10-28,2018-11-08,,
212589,343020.0,2022-07-02,2022-07-03,,
212590,343020.0,2023-07-15,2023-07-21,,
212591,343024.0,2018-12-20,2019-01-04,,
212592,343026.0,2023-07-28,2023-08-12,,
212593,343029.0,2021-11-03,2021-11-18,,
212594,343032.0,2022-01-22,2022-01-31,,
212595,343035.0,2019-06-01,2019-06-03,,
212596,343035.0,2020-08-11,2020-08-12,,
212597,343035.0,2020-12-17,2020-12-18,,
212598,343035.0,2021-03-06,2021-03-07,,
212599,343035.0,2022-08-05,2022-09-02,,
212600,343035.0,2022-08-27,2022-09-02,,
212601,343040.0,2021-10-11,2021-10-26,,
212602,343041.0,2020-02-01,2020-02-11,,
212603,343046.0,2019-07-03,2019-07-04,,
212604,343051.0,2019-05-29,2019-05-30,,
212605,343052.0,2020-12-04,2020-12-14,,
212606,343055.0,2023-07-08,2023-07-14,,
212607,343057.0,2019-05-12,2019-05-23,,
212608,343058.0,2020-07-07,2020-07-17,,
212609,343058.0,2020-08-10,2020-08-20,,
212610,343065.0,2019-05-25,2019-05-26,,
212611,343065.0,2022-01-29,2022-02-04,,
212612,343065.0,2022-12-29,2023-01-05,,
212613,343067.0,2020-09-30,2020-10-06,,
212614,343072.0,2018-10-06,2018-10-07,,
212615,343073.0,2022-08-06,2022-08-12,,
212616,343075.0,2020-09-07,2020-09-08,,
212617,343075.0,2020-12-20,2020-12-22,,
212618,343076.0,2020-12-23,2021-01-03,,
212619,343076.0,2023-01-19,2023-01-25,,
212620,343087.0,2020-12-15,2020-12-26,,
212621,343089.0,2020-09-08,2020-09-09,,
212622,343091.0,2019-06-27,2019-07-01,,
212623,343092.0,2021-12-14,2021-12-15,,
212624,343093.0,2020-07-26,2020-07-27,,
212625,343093.0,2022-10-21,2022-10-27,,
212626,343094.0,2023-03-28,2023-04-03,,
212627,343095.0,2018-11-25,2018-11-30,,
212628,343095.0,2023-01-04,2023-01-10,,
212629,343098.0,2020-12-12,2020-12-13,,
212630,343101.0,2020-05-05,2020-05-15,,
212631,343109.0,2022-09-24,2022-09-30,,
212632,343114.0,2020-06-23,2020-06-24,,
212633,343117.0,2022-12-03,2022-12-09,,
212634,343119.0,2021-12-03,2021-12-07,,
212635,343122.0,2020-02-05,2020-02-15,,
212636,343123.0,2021-01-06,2021-01-07,,
212637,343126.0,2023-04-22,2023-04-28,,
212638,343128.0,2020-06-01,2020-06-02,,2020-06-02
212639,343134.0,2019-06-08,2019-06-09,,
212640,343137.0,2022-01-31,2022-02-01,,
212641,343138.0,2022-12-18,2022-12-24,,
212642,343142.0,2019-10-09,2019-10-11,,
212643,343142.0,2020-10-07,2020-10-08,,
212644,343142.0,2023-01-18,2023-01-24,,
212645,343143.0,2020-12-19,2020-12-20,,
212646,343143.0,2022-06-29,2022-07-05,,
212647,343143.0,2022-11-09,2022-11-15,,
212648,343143.0,2023-01-19,2023-01-25,,
212649,343143.0,2023-01-23,2023-01-25,,
212650,343156.0,2021-12-24,2021-12-30,,
212651,343156.0,2022-01-09,2022-01-15,,
212652,343159.0,2018-12-30,2019-01-09,,
212653,343159.0,2023-02-10,2023-02-16,,
212654,343161.0,2023-02-07,2023-02-15,,
212655,343163.0,2022-06-30,2022-07-01,,
212656,343172.0,2023-01-29,2023-02-04,,
212657,343176.0,2022-07-06,2022-07-15,,
212658,343176.0,2022-07-09,2022-07-13,,
212659,343176.0,2022-07-12,2022-07-15,,
212660,343179.0,2019-12-22,2019-12-23,,
5571,343181.0,2019-12-10,2019-12-20,2019-12-24,
212661,343181.0,2020-01-18,2020-01-19,,
212662,343184.0,2020-06-27,2020-06-28,,
212663,343184.0,2022-03-31,2022-04-06,,
212664,343188.0,2021-01-27,2021-01-28,,
212665,343188.0,2023-07-04,2023-07-11,,
212666,343192.0,2018-10-24,2018-10-26,,2018-10-26
212667,343192.0,2018-12-04,2018-12-11,,
212668,343192.0,2019-01-08,2019-01-12,,
212669,343193.0,2019-10-14,2019-10-17,,
212670,343193.0,2019-12-14,2019-12-24,,
212671,343193.0,2020-09-23,2020-09-24,,
212672,343193.0,2021-10-04,2021-10-06,,
212673,343193.0,2022-11-25,2022-12-01,,
212674,343198.0,2020-12-26,2020-12-28,,
212675,343206.0,2021-03-06,2021-03-07,,
212676,343207.0,2020-05-27,2020-06-06,,
212677,343212.0,2022-02-05,2022-02-06,,
212678,343213.0,2018-10-25,2018-10-26,,2018-10-27
212679,343213.0,2023-06-05,2023-06-11,,
212680,343216.0,2019-05-16,2019-05-23,,
212681,343217.0,2020-12-11,2020-12-12,,
212682,343217.0,2022-05-20,2022-05-26,,
212683,343224.0,2020-10-06,2020-10-07,,
212684,343225.0,2019-02-08,2019-02-18,,
212685,343225.0,2019-02-13,2019-02-18,,
212686,343225.0,2019-12-30,2020-01-14,,
212687,343225.0,2020-01-03,2020-01-14,,
212688,343228.0,2022-06-18,2022-06-24,,
212689,343229.0,2018-12-26,2019-01-03,,
212690,343234.0,2020-07-14,2020-07-24,,
212691,343234.0,2022-01-13,2022-01-21,,
212692,343234.0,2022-04-05,2022-04-11,,
212693,343234.0,2023-04-15,2023-04-21,,
212694,343239.0,2019-02-16,2019-02-17,,2019-02-20
212695,343239.0,2021-03-01,2021-03-03,,2021-03-06
212696,343241.0,2019-05-02,2019-05-03,,
212697,343244.0,2020-04-17,2020-04-28,,
212698,343245.0,2020-12-28,2021-01-07,,
212699,343246.0,2020-10-03,2020-10-06,,
212700,343246.0,2021-01-09,2021-01-11,,
212701,343251.0,2021-05-04,2021-05-20,,
212702,343258.0,2021-02-02,2021-02-12,,
212703,343258.0,2022-10-26,2022-11-01,,
212704,343259.0,2020-01-13,2020-01-14,,
212705,343259.0,2022-11-29,2022-12-05,,
5572,343260.0,2019-12-08,2019-12-18,2019-12-24,
212706,343260.0,2020-01-16,2020-01-26,,
212707,343264.0,2022-02-03,2022-02-20,,
212708,343265.0,2021-08-30,2021-08-31,,
212709,343265.0,2022-11-08,2022-11-15,,
212710,343265.0,2022-11-09,2022-11-15,,
212711,343266.0,2018-10-06,2018-10-08,,
212712,343266.0,2020-09-25,2020-09-26,,
212713,343269.0,2020-02-17,2020-02-18,,
212714,343269.0,2023-05-18,2023-05-24,,
212715,343272.0,2020-08-05,2020-08-06,,
212716,343275.0,2021-12-26,2021-12-30,,
212717,343277.0,2022-07-15,2022-07-30,,
212718,343277.0,2023-01-06,2023-01-12,,
212719,343277.0,2023-03-11,2023-03-17,,
212720,343277.0,2023-07-19,2023-07-25,,
